Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
,Прибыльность по товарам,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,отчет создан:,2026-06-30 13:45:49.042000,,,,,,,,,,,,,,,,,
,,исполнитель:,Валерия  (admin@gorokhovavaleriia ),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Склад:,По умолчанию содержит Основной склад,,,,,,,,,,,,,,,,,
,,Остатки по модификацям:,да,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Код,Артикул,Наименование,Ед.изм.,Продажи,,,,,,Возвраты,,,,,,,Рентабельность ,,Прибыль
,,,,,Кол-во,Цена,Себестоимость,Комиссия (входит в себестоимость),Сумма,Сумма себест.,Кол-во,Цена,Себестоимость,Комиссия из продаж,Комиссия за возвраты,Сумма,Сумма себест.,Товара,Продаж,
,23465332198,23465332198,Органайзер на козырек серый доп,шт,12,1941.6175,536.58,0,23299.41,6438.96,0,0,0,0,0,0,0,2.6185051623243507,0.7236427875212291,16860.45
,114376618_9865678645,,чашки пирамидки,шт,73,636.2361643835616,407.89,0,46445.24,29775.97,0,0,0,0,0,0,0,0.5598229041740705,0.3589015795805986,16669.27
,150916766_8753459825,,подарок факушка,шт,35,784.0008571428572,312.14,0,27440.03,10924.9,0,0,0,0,0,0,0,1.5116962168990105,0.6018626801792856,16515.13
,107516976_56412323123,,вакпак 25*15,шт,19,3022.3584210526315,2155.31,0,57424.81,40950.89,0,0,0,0,0,0,0,0.40228478550771424,0.28687809328407005,16473.92
,150990444_7438355432,,пирсинг 180 шт,шт,18,993.5716666666667,81.51,0,17884.29,1467.18,0,0,0,0,0,0,0,11.189567742199321,0.9179626364815153,16417.11
,11779264755,,Накладка на углы бежевый рулон,,17,1450.0929411764705,511.44,0,24651.58,8694.48,0,0,0,0,0,0,0,1.8353139003137624,0.64730536541674,15957.1
,150323304_0864980456,,пятиколесный нож,шт,17,2494.054117647059,1556.63,0,42398.92,26462.71,0,0,0,0,0,0,0,0.6022138322189979,0.37586358331768827,15936.21
,117406673_8644553,,сушилка для обуви,шт,19,1956.5005263157896,1136.52,0,37173.51,21593.88,0,0,0,0,0,0,0,0.7214835870163213,0.41910570188287305,15579.63
,119220282_1356487956341,,держатель очков hyundai,шт,29,1034.0013793103449,498.2648275862069,0,29986.04,14449.68,0,0,0,0,0,0,0,1.0752044335929931,0.5181197650640098,15536.36
,119001924_7389583802,,Защитный фартук для плиты,,14,4535.094285714285,3433.7021428571425,0,63491.32,48071.83,0,0,0,0,0,0,0,0.32075937196482845,0.24285981138839136,15419.49
,132247235_652323233,,Держатель штор,шт,15,2607.05,1579.66,0,39105.75,23694.9,0,0,0,0,0,0,0,0.6503867920945013,0.39408143303734106,15410.85
,157516094_6948768300,,стразы для тела,шт,22,802.6209090909091,104.55363636363636,0,17657.66,2300.18,0,0,0,0,0,0,0,6.6766426975280195,0.8697347213617206,15357.48
,106525924_8593873402,,фломастеры 48 цветов,шт,43,1580.0839534883721,1226.79,0,67943.61,52751.97,0,0,0,0,0,0,0,0.2879824203721681,0.2235918874490184,15191.64
,104045657_574838995,,подстаканник в коляску боковой,шт,47,1238.9342553191489,916.49,0,58229.91,43075.03,0,0,0,0,0,0,0,0.35182517574566985,0.2602593752935562,15154.88
,141662640_8769889400,,походные приборы 3 шт,шт,24,946.6683333333333,324.7825,0,22720.04,7794.78,0,0,0,0,0,0,0,1.9147762990103634,0.6569204983794042,14925.26
,108479520_45651153132,,кулинарный термометр,шт,106,460.038962264151,319.4,0,48764.13,33856.4,0,0,0,0,0,0,0,0.44032236150329035,0.30571098059167673,14907.73
,147009182_5369242743,,набор самураи 6 шт 3 см,шт,18,963.7533333333333,159.90555555555554,0,17347.56,2878.3,0,0,0,0,0,0,0,5.027015946913108,0.8340804124614644,14469.26
,119375875_5616516513,,короб для роутера,шт,6,4140.21,1729.01,0,24841.26,10374.06,0,0,0,0,0,0,0,1.3945552657301,0.5823859176225361,14467.2
,108532136_8745128456,,фонарь ремонтный,шт,62,2708.262580645161,2474.98,0,167912.28,153448.76,0,0,0,0,0,0,0,0.09425634980693229,0.08613735695804976,14463.52
,118016984_678976676,,салатница с теркой,шт,6,9045.916666666666,6726.96,0,54275.5,40361.76,0,0,0,0,0,0,0,0.34472579986601176,0.256353971865759,13913.74
,145876669_7567328745,,воздуходувка,шт,4,11792.5975,8325.05,0,47170.39,33300.2,0,0,0,0,0,0,0,0.41651972060227865,0.2940444206630473,13870.19
,112576671_980823480,,чехол для колес L,шт,19,2951.6668421052627,2229.2194736842102,0,56081.67,42355.17,0,0,0,0,0,0,0,0.3240808619113086,0.24475911648137438,13726.5
,634592785,,мини сейф черный пластик,шт,13,1554.1923076923078,504.79,0,20204.5,6562.27,0,0,0,0,0,0,0,2.0788888601048114,0.6752075032789725,13642.23
,137633111_6746773452,,дрип-пакеты для кофе,шт,49,724.5581632653061,447.17,0,35503.35,21911.33,0,0,0,0,0,0,0,0.6203192594881278,0.3828376758812901,13592.02
,142552013_76483746289,,хна розовая,шт,20,897.8125,218.67,0,17956.25,4373.4,0,0,0,0,0,0,0,3.1057872593405587,0.756441350504699,13582.85
,121778272_23123123,,набор сервировочная доска 2 шт,шт,51,1712.826862745098,1447.28,0,87354.17,73811.28,0,0,0,0,0,0,0,0.18347995048995222,0.15503427025864935,13542.89
,140107020_56745235578,,сетка для пиццы,шт,23,1351.0613043478263,762.38,0,31074.41,17534.74,0,0,0,0,0,0,0,0.7721625755500224,0.4357176853880733,13539.67
,108489572_7584523904,,гольфы лапки,шт,22,913.0609090909091,310.12772727272727,0,20087.34,6822.81,0,0,0,0,0,0,0,1.9441447145677515,0.6603427830663493,13264.53
,122931221_6757348923,,колпачок 4 шт неон зеленый,шт,94,206.1772340425532,70.11,0,19380.66,6590.34,0,0,0,0,0,0,0,1.9407678511275595,0.6599527570268505,12790.32
,128108053_4844984892,,Заглушка черная Venera 10 шт,шт,28,804.9617857142856,352.54,0,22538.93,9871.12,0,0,0,0,0,0,0,1.2833204337501722,0.5620413213936952,12667.81
,118313298_84513211231,,Обруч,шт,28,2227.1282142857144,1759.567857142857,0,62359.59,49267.9,1,2451.13,1765.64,0,0,2451.13,1765.64,0.2611707316662407,0.20708594412208225,12406.2
,118215266_845016436,118215266,Разделители 2 шт,шт,10,3357.1009999999997,2123.972,0,33571.01,21239.72,0,0,0,0,0,0,0,0.5805768625951755,0.36731960104864286,12331.29
,140812573_754456734,,Ролл-шторы черные на присосках,шт,37,1290.368918918919,937.41,0,47743.65,34684.17,2,1345.75,937.41,0,0,2691.5,1874.82,0.37314972713570976,0.27174729729879704,12242.8
,114152372_54123123132,,клипса для простыней черные,шт,30,800.2246666666666,392.31,0,24006.74,11769.3,0,0,0,0,0,0,0,1.0397763673285583,0.5097501784915403,12237.44
,129320796_67577983652,,накладка на ремень,шт,17,1382.8358823529413,667.26,0,23508.21,11343.42,0,0,0,0,0,0,0,1.0724093791819398,0.5174698541488272,12164.79
,147821494_7457438934,,дыхательный тренажер розовый,шт,33,713.4615151515152,346.38,0,23544.23,11430.54,0,0,0,0,0,0,0,1.0597653304218349,0.5145078008497199,12113.69
,145390810_8597527335,,набор кухонных ножей,шт,2,10736.88,4683.55,0,21473.76,9367.1,0,0,0,0,0,0,0,1.2924661848384238,0.5637885493737473,12106.66
,133873074_59582080,,вакуумные силиконовые баночки 4 шт,шт,24,1279.22625,785.24,0,30701.43,18845.76,0,0,0,0,0,0,0,0.6290895140339259,0.3861601886296501,11855.67
,142551991_648219109008,,хна красная,шт,21,758.7209523809523,197.84428571428572,0,15933.14,4154.73,0,0,0,0,0,0,0,2.834939935928448,0.7392397229924548,11778.41
,109523171_8657577457,,зубная паста для котят,шт,25,1194.3396,727.54,0,29858.49,18188.5,0,0,0,0,0,0,0,0.6416136569810594,0.3908432743919736,11669.99
,161071253_684792937,,сервировочный коврик,шт,20,1179.95,598.74,0,23599,11974.8,0,0,0,0,0,0,0,0.9707218492166884,0.4925717191406416,11624.2
,121316727_0982409,,золотая лента 20 мм,шт,29,1116.9113793103447,717.5,0,32390.43,20807.5,0,0,0,0,0,0,0,0.5566709119307942,0.357603464974068,11582.93
,11779264754,,Накладка на углы серый рулон,,8,1947.44125,511.44,0,15579.53,4091.52,0,0,0,0,0,0,0,2.8077609299233535,0.737378470338964,11488.01
,101495525_031518789,122973543_172095040,вакпак 22,шт,26,1233.8365384615383,793.8269230769231,0,32079.75,20639.5,0,0,0,0,0,0,0,0.5542891058407423,0.35661905095893826,11440.25
,320410749,,Разделитель для ящиков большой,,8,2918.815,1505.95,0,23350.52,12047.6,0,0,0,0,0,0,0,0.9381885188751287,0.48405431656339987,11302.92
,136435355_98024243,,золотая лента 30 мм,шт,29,1573.992068965517,1185.326551724138,0,45645.77,34374.47,0,0,0,0,0,0,0,0.3278974192183909,0.24692978122616838,11271.3
